AlertStatus|score|alert_date|Message Text
Blocked|100|42307|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Armed Forces Geographical Organisa1/tion3/AU/AUSTRALIA:59:/XXXXXXXXXXX1/EXIAR2/Tehran Province, Tehran, District 3, Seoul St3/IR/Iran:71A:XXX-}
Blocked|100|14/07/2016 18:35|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMSK RESOURCES SDN BHDW505 WEST WING METROPOLITAN SQUARE2 JLN PJU 8/1 BDR DAMANSARA PERDANA46820 PETALING JAYA SEL MALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES QUAY B 149 HONGLEONG BUILDING SINGAPORE048581:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|42272|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/WorldCo Limited2/Suwałki Railway Station, 16-400 Suwalki3/PL/Poland:59:/XXXXXXXXXXX1/Se Pho2/51 SOGONG-RO3/KP/North Korea:71A:XXX-}
Blocked|100|42460|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXJoza Industrial Co.Km 30.5 Carretera a PalinSyria:59:/XXXXXXXXXXXPress Supervisory BoardMazandaran ProvinceIran:71A:XXX-}
Blocked|87|42560.4875|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMOHAMED MUSTAFA AND SAMSUDDIN COPTE LTDBLK 668 CHANDER ROAD 02-18 SINGAPORE 210668:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXSECONDO VERGANI S.P.A..:70:XXXXXXXXXXX:71A:XXX-}
Blocked|90|27/02/2015 10:36|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXNATESAN RAVIS7284255C:59:/XXXXXXXXXXXNATESAN RAVI:71A:XXX-}
Blocked|90|42342.42083|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXOLIVERIO ABRIL CORTEZ:59:/XXXXXXXXXXXMOONVIEW PTE LTD1 WALKER STREETSINGAPORE:71A:XXX-}
Blocked|100|25/02/2015 15:39|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXDELFIN B POMPOSOJARO 115 BONIFACIO HEIGHTSRESIDENCES CONDOS LAWTON AVEPHILIPPINES:52A:XXXXXXXXXXX:59:/XXXXXXXXXXXMONEYNET INTERNATIONAL MONEYTRANSFERS LTD9 BURROUGHS GARDENS LONDONNW4 4AU:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|42405.64167|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50F:XXXXXXXXXXX1/IRIS BUSINESS HOLDINGS LTD.6/CH/UBS/0206-00144231:52A:XXXXXXXXXXX:53A:XXXXXXXXXXX:54A:XXXXXXXXXXX:59:/XXXXXXXXXXXNOOR AZMI BIN MOHAMED JAMIL:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|42711.77222|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMSK RESOURCES SDN BHDW505 WEST WING METROPOLITAN SQUARE2 JLN PJU 8/1 BDR DAMANSARA PERDANA47820 P JAYA SELANGOR MALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES QUAYB-149 HONG LEONG BUILDINGSINGAPORE 048581:70:XXXXXXXXXXX:71A:XXX-}
Blocked|87|23/05/2016 15:02|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMOHAMED MUSTAFA AND SAMSUDDIN COPTE LTDBLK 668 CHANDER ROAD 02-18 SINGAPORE 210668:56A:XXXXXXXXXXX:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXWUXI BEDSHE GLOBAL E-COMMERCECO., LTD.:70:XXXXXXXXXXX:71A:XXX:72:XXXXXXX//CO PTE LTD IS NOT AN INDIVIDUAL//BUT A SINGAPORE INCORPORATED//COMPANY LOCATED AT 668 CHANDER//ROAD HEX02-18 SINGAPORE 210668-}
Blocked|88|42125.42014|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXCHINA INTERNATIONAL FUND SPC ADD.WALKERS CORP SER LTD WAILKER HSE87 MARY ST GEORGE TOWN GRAND CAYMAN KY1-9005 CAYMAN ISLANDS KY:52A:XXXXXXXXXXX:59:/XXXXXXXXXXXWANG JUNMIN:71A:XXX:71F:SGD30,00-}
Blocked|100|42711.86736|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMSK REACTOR SDN BHD2 JLN PJU 8 1 BANDAR DAMANSARAPERDANA 46820 MALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES QUAY B 149HONG LEONG BUILDING SINGAPORE:70:XXXXXXXXXXX:71A:XXX-}
Blocked|87|42558.54097|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMOHAMED MUSTAFA AND SAMSUDDIN COPTE LTDBLK 668 CHANDER ROAD 02-18 SINGAPORE 210668:56A:XXXXXXXXXXX:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXPREETHI KITCHEN APPLIANCES PVT LTD..:70:XXXXXXXXXXX:71A:XXX:72:XXXXXXX//CO PTE LTD IS NOT AN INDIVIDUAL//BUT A SINGAPORE INCORPORATED//COMPANY LOCATED AT 668 CHANDER//ROAD HEX02-18 SINGAPORE 210668-}
Blocked|90|26/05/2014 13:05|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXWU WEN-JEN AKA WENDY WU 15TH FLR, NO. 23 LANE 193, SEC 2 FU SHIN SOUTH ROAD TAIPEI, TAIWAN ROC:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXFJD CHIEN:71A:XXX-}
Blocked|95|17/04/2015 17:39|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXAGROCORP INTERNATIONAL PTE LTD10 ANSON ROADINTERNATIONAL PLAZA 34-04/05/06 SINGAPORE 079903:57A:XXXXXXXXXXX DA 04 95665MFTBMMMY:59:/XXXXXXXXXXX BLAZE COMPANY LIMITED..:70:XXXXXXXXXXX02.04.2015:71A:XXX-}
Blocked|100|14/10/2016 16:47|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXTRAFIGURA PTE LTD5/F BLK B (N) GODREJ IT PARK GODREJBUSINESS DIST VIKHROLI (W) PIROJSHANAGAR 400079 MAHARASHTRA INDIA:53A:XXXXXXXXXXX:54A:XXXXXXXXXXX:59:/XXXXXXXXXXXROSNEFT TRADING SA..:70:XXXXXXXXXXX:71A:XXX-}
Blocked|90|29/01/2015 17:50|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXTREIDIEM LTDPILS RAJONS 52-18JEKABPILS LV-5202 LV:52A:XXXXXXXXXXX:59:/XXXXXXXXXXXEMPRESS DIAMOND INT'L INCNERINE CHAMBERS, PO BOX 905,ROAD TOWN, TORTOLA, BRITISH VIRGIN ISLANDS:70:XXXXXXXXXXX:71A:XXX-}
Blocked|90|26/05/2014 13:44|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMR VALENZUELA ADRIAN23 CHURCH STREETHEX 12-00SINGAPORE 049481:59:/XXXXXXXXXXXPhilippe Damay:71A:XXX-}
Blocked|100|42582|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Sarapul Electric Generators2/Kunaeva str. 29/1, Diplomat business center3/RU/Russia:59:/XXXXXXXXXXX1/Fava Naft Saba Kish2/Mazandaran Province3/IR/Iran:71A:XXX-}
Blocked|87|42558.52986|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMOHAMED MUSTAFA AND SAMSUDDIN COPTE LTDBLK 668 CHANDER ROAD 02-18 SINGAPORE 210668:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXCAGLA SEKERLI MAMULLER SAN VE TICAS.:70:XXXXXXXXXXX:71A:XXX:72:XXXXXXX//CO PTE LTD IS NOT AN INDIVIDUAL//BUT A SINGAPORE INCORPORATED//COMPANY LOCATED AT 668 CHANDER//ROAD HEX02-18 SINGAPORE 210668-}
Blocked|85|30/07/2015 11:33|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXX HSBC 001-434588-151TENMAN (HK) LIMITEDUNIT D 15/F BUCKINGHAMRUA NAM KENG NO.42TAIPA MACAU:52A:XXXXXXXXXXX:53A:XXXXXXXXXXX:54A:XXXXXXXXXXX:59:/XXXXXXXXXXXANDREW DUKE METCALF:71A:XXX-}
Blocked|100|29/01/2014 17:58|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXQServices GmbHIm Mediapark 850670 Koeln:53A:XXXXXXXXXXX:54A:XXXXXXXXXXX:59:/XXXXXXXXXXXINATEC PAYMENT PTE. LTD.111 NORTH BRIDGE ROAD, UNIT 08-16PENINSULA PLAZASINGAPORE-179098:70:XXXXXXXXXXX:71A:XXX:71F:USD362,61-}
Blocked|100|42564|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Korea Ryonbong General Corporation2/Unit 14, 3 Edgar Buildings, George Street3/UK/United Kingdom:59:/XXXXXXXXXXXIslamic Representatives FactionKapıköy Mahallesi, Saray Kapıköy Gümrük Kapısı 22. Km Kapıköy Sınır Kapısı, 65830 Saray/VanTurkey:71A:XXX-}
Blocked|100|42460|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXPars Trash CompanyHuanxing Rd Rongcheng Shi, Weihai ShiCHINA:59:/XXXXXXXXXXXLe Centre Culturel Islamique Bangladais De FranceSEONGBOOK-GU SEONGBOOK-DONGNorth Korea:71A:XXX-}
Blocked|100|42795.64514|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXVEGA FOODS CORP PRIVATE LTD.120 LOWER DELTA ROADCENDEX CENTRE 14-01 SINGAPORE 169208:57D:HONG LEONG BANK BERHADMALAYSIA:59:/XXXXXXXXXXXF AND B NUTRITION SDN. BHD...:70:XXXXXXXXXXX:71A:XXX-}
Blocked|90|42253.83611|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXSUNRISE AND CO (PTE) LTD9 KAKI BUKIT CRESCENTKAKI BUKIT TECHPARK 1SINGAPORE 416240:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXLEGEND TIMES CO., LIMITED..:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|42456|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Green Pine Associated Corporation2/Kapıköy Mahallesi, Saray Kapıköy Gümrük Kapısı 22. Km Kapıköy Sınır Kapısı, 65830 Saray/Van3/TR/Turkey:59:/XXXXXXXXXXXTae Dong Gang1133 South Cavalier DriveSyria:71A:XXX-}
Blocked|85|27/02/2015 10:35|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXSUMMIT RESTAURANTS PTE. LTD.135 MIN SHENG EAST ROADSECTION 03,8FTAIPEI 10546TAIWANSG:52A:XXXXXXXXXXX:57A:XXXXXXXXXXXDBSSSGSGXXX:59:/XXXXXXXXXXXZUNAIDI BIN A. JALIL:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|41950|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Greater Nile Petroleum Operating C1/ompany Limited3/IL/Israel:59:/XXXXXXXXXXX1/Gazprom Tsentrremont, OOO2/Vladimirsky prospect, 23, liter A3/RU/Russia:71A:XXX-}
Blocked|100|42243|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Industrial Establishment Of Defenc1/e3/CN/CHINA:59:/XXXXXXXXXXX1/Iran Pooya2/Ghorob kish st3/IR/Iran:71A:XXX-}
Blocked|100|41958|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Sepasad Engineering Company2/Tehran Province, Tehran, District 3, Seoul St3/IR/Iran:59:/XXXXXXXXXXXEP-MOEMazandaran ProvinceIran:71A:XXX-}
Blocked|100|42797.74097|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXEXPORT TRADING COMMODITIES PTE. LTD10 ANSON ROADINTERNATIONAL PLAZA  32-11SINGAPORE 079903:59:/XXXXXXXXXXXHAN MYANMAR CO LTD...:70:XXXXXXXXXXX:71A:XXX:72:XXXXXXX//YOUR ACCOUNT WITH US-}
Blocked|100|42711.84583|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMSK REACTOR SDN BHDW505 WEST WING METROPOLITAN SQUARE2 JLN PJU 8/1 BDR DAMANSARA PERDANA46820 P JAYA SELANGOR MALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES QUAYB 149 HONG LEONG BUILDINGSINGAPORE 048581:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|42651.62708|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX   :23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXX                      BARNO PARS ANZALI FREE ZONE.       NO.1005,10TH FLOOR,ASEMAN TOWER,   VANAK SQ.,TEHRAN,IRAN.             TEL: 982188203167,FAX: 982188203168:52A:XXXXXXXXXXX:54D:/C/TR37000120098880004R000687      TRHBTR2AXXX                        :59:/XXXXXXXXXXX              COIM ASIA PACIFIC PTE LTD          10 SERAYA PLACE SINGAPORE 627843   TEL: 6568967068 FAX: 6568967065.   AS PER P/I NO:DBRI5.DD.2016/07/21  :70:XXXXXXXXXXXNO.25951970,TARIFF: 39095000 PORT  OF LOADING AND ORIGIN OF GOODS      SINGAPORE,FOB BY VESSEL           :71A:XXX:71F:EUR592,48:72:XXXXXXX// NUCLEAR ACTIVITIES OR PURCHASING// NUCLEAR EQUIPMENT.GOODS ARE     // NOT LISTED IN EU REGULATION NO. //423/2007, 428/2009.668/2010ARE NT//ANY USA RELATION ABOUT GOODS.    -}
Blocked|100|23/01/2017 16:12|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXR1 DELTA CIS PTE. LTD.221 HENDERSON ROADHENDERSON BUILDING 08-15 SINGAPORE 159557:56A:XXXXXXXXXXX:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXELDERFIELD UNIVERSAL LLPACC NO: 30111840600000071014:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|42516|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Meed International Limited2/JBR The Beach, The Piazza - Dubai3/AE/United Arab Emirates:59:/XXXXXXXXXXXAshtian TabloTehran Province, Tehran, Andarzgoo BlvdIran:71A:XXX-}
Blocked|100|20/12/2016 15:30|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXHE YAO MINGREN MIN ROAD ZHONG HONG SHI DAIGUANG CHANG 101,XIANYANG,CHINA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXHE XU85 PRINSEP STREET 187946:71A:XXX-}
Blocked|100|41989|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXAllied Democratic ForcesKapıköy Mahallesi, Saray Kapıköy Gümrük Kapısı 22. Km Kapıköy Sınır Kapısı, 65830 Saray/VanTurkey:59:/XXXXXXXXXXX1/Simatic Development Co.2/Kunaeva str. 29/1, Diplomat business center3/RU/Russia:71A:XXX-}
Blocked|100|42711.77222|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMSK RESOURCES SDN BHDW505 WEST WING METROPOLITAN SQUARE2 JLN PJU 8/1 BDR DAMANSARA PERDANA47820 P JAYA SELANGOR MALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES QUAYB-149 HONG LEONG BUILDINGSINGAPORE 048581:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|42716.65347|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMR MOHAMAD AFIQ BIN ISHAKNO 82 JALAN NENAS 28 TAMAN KOTA MASAI 81700 PASIR GUDANG JOHOR:59:/XXXXXXXXXXXYAN ZHIQIANGNRIC NO.S2738858B:71A:XXX-}
Blocked|100|42499.38611|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXWEI LINO 195 211 WUERMAIKE KUITUN CITY XINJIANG,CHINA POSTCODE833200654001197108080325:52A:XXXXXXXXXXX:59:/XXXXXXXXXXXKAPLAN HIGHER EDUCATION ACADEMY PTELTD:70:XXXXXXXXXXXY PTE LTD:71A:XXX:71F:SGD30,:72:XXXXXXX-}
Blocked|100|42771|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXShahnawaz TradersG Floor,Torch Tower, Dubai Marina - DubaiUnited Arab Emirates:59:/XXXXXXXXXXX1/F-OJHH2/Ghorob kish st3/IR/Iran:71A:XXX-}
Blocked|100|42467|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Breco Nominees Ltd2/Blk, 8D Dempsey Rd3/SG/SINGAPORE:59:/XXXXXXXXXXXYK-AVBBeirut Rd, DamascusSyria:71A:XXX-}
Blocked|100|27/09/2016 10:48|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX KLH118211   N:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXMELISSA ANNE A/P STEPHENBLOK E-16-06 PPR INTAN BAIDURITMN INTAN BAIDURI KEPONG UTARA52100 KUALA LUMPUR:53A:XXXXXXXXXXX:59:/XXXXXXXXXXXTAO TRUST SINGAPORE PTE LTD:71A:XXX:71F:SGD0,00:72:XXXXXXX:77B:16400-FINANCIAL SERVICES-}
Blocked|100|19/06/2016 11:41|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXX0018001428RNCORUMMHONGKONG FOUNDATIONOLIVERIO ABRIL CORTEZ:52D:ORDER INSTITUTE:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGLOBAL POST PTE LTDBLOCK 2, BAR PLACE07-10, HONGKONG 123456:71A:XXX-}
Blocked|100|26/09/2016 23:23|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX   :23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXX                       KIMYAGARAN EMROOZ CHEMICAL         INDUSTRIAL CO,NO.133,WEST HOVEIZEH ST.NORTH SOHREVARDI ST.TEHRAN,IRAN.TEL: 982188746565,FAX: 982188746564:52A:XXXXXXXXXXX:54D:/C/TR37000120098880004R000687      TRHBTR2AXXX                        :59:/XXXXXXXXXXX                  TRANSKO INTERLINK PTE LTD.         18 SIN MING LANE ,08-10 MID VIEW   SINGAPORE 573960 TEL:6566941824    :70:XXXXXXXXXXX PALMEROL 1214 LOURYL MYRISTY1     ALCOHOL                            :71A:XXX:71F:EUR161,45:72:XXXXXXX//LISTED IN EUR REG 423/2007  AND  //428/2009 AND 961/2010.           //P/I:PI0034.KIMY.VIII.2016        //DD.2016/08/23                    //TARRIF NO:38237090 CB.NO:26674327-}
Blocked|90|41824.57639|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXX 819528011DENUFE PTY LIMITED AS TRUSTEE FOR B93 THE ESPLANADEMOSMANNSW 2088 AUSTRALIA:52A:XXXXXXXXXXX:57A:XXXXXXXXXXXDBSSSGSGXXX:59:/XXXXXXXXXXXJEFF MARINODBS BANK 12 MARINA BLVD MARINA BAYFINANCIAL CENTRE SINGAPORE 018982SINGAPORE:70:XXXXXXXXXXX:71A:XXX:71F:SGD20,00-}
Blocked|100|13/06/2014 16:07|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXSIS-CUBACONTROL S.A.CONILL NO.580 ESQ. A AVE.26 NUEVOVEDADO, PLAZA, LA HABANA, CUBA.:52A:XXXXXXXXXXX:59:/XXXXXXXXXXXPHAN XUAN BACHWASECO BUILDING 10, VIET NAM.:70:XXXXXXXXXXXCREDIT NOTES 1774.50CONCILIATION NO.03/2014:71A:XXX:71F:EUR25,00-}
Blocked|87|27/02/2015 10:42|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXBRAND NEW MEDIA (SINGAPORE) PTE. LTD. ..ADDRPTE. LTD.THE PAVILION,201MILLER STREETNORTH SYDNEY NSW 2060AUSTRALIA:52A:XXXXXXXXXXX:57A:XXXXXXXXXXXDBSSSGSGXXX:59:/XXXXXXXXXXXMUHAMMAD REZE BIN MUHAMMAD MOIZUDDI:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|42017|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXSyriaKm 30.5 Carretera a PalinSyria:59:/XXXXXXXXXXXAl Rehmat TrustWonsan, KangwonNorth Korea:71A:XXX-}
Blocked|100|41773|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Rostec2/Mazandaran Province3/IR/Iran:59:/XXXXXXXXXXXYK-ANGKm 30.5 Carretera a PalinSyria:71A:XXX-}
Blocked|100|42446|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Malek Ashtar University2/Teknikringen 5 Box 1545 SE-581 15 Linköping3/SE/Sweden:59:/XXXXXXXXXXXIranian Communications Regulatory AuthorityVladimirsky prospect, 23, liter ARussia:71A:XXX-}
Blocked|100|42649|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXEDBI Exchange CompanyKm 30.5 Carretera a PalinSyria:59:/XXXXXXXXXXX1/Albashski Elevator, OAO2/Houtzot HaMifratz, Haifa3/IL/Israel:71A:XXX-}
