AlertStatus|score|alert_date|Message Text
Blocked|100|42403|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/National Standards And Calibration1/ Laboratory3/CU/Cuba:59:/XXXXXXXXXXX1/Surena2/Mazandaran Province3/IR/Iran:71A:XXX-}
Blocked|100|41945|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Space And Upper Atmospheric Resear1/ch Commission3/TR/Turkey:59:/XXXXXXXXXXX1/Regional Public Association of the1/ National Socialist Workers Party of Russia (NSWPR)3/RU/Russia:71A:XXX-}
Blocked|100|17/02/2015 5:27|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXMONEYNET INTERNATIONAL MONEYTRANSFERS LTDLONDON UL.201 HAVERSTOCK HILL:52A:XXXXXXXXXXX:59:/XXXXXXXXXXXNGUYEN NGOC NAM33 JURONG WEST ST 41:70:XXXXXXXXXXXBNY CUST RRN - FTS1502160642200:71A:XXX-}
Blocked|100|26/01/2015 22:38|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXELIO WAINBERG A/O JORGE FITTIPALDICORDOBA 1838AR-2000 ROSARIO, ARGENTINA:52A:XXXXXXXXXXX:53A:XXXXXXXXXXX:54A:XXXXXXXXXXX:59:/XXXXXXXXXXXNEWBURG CONSULTING LTDCOASTAL BUILDING, WICKHAM'S CAY II,ROAD TOWN, TORTOLA, B.V.I.:71A:XXX-}
Blocked|100|42711.83611|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMSK RESOURCES SDN BHDW505 WEST WING METROPOLITAN SQUARE2 JLN PJU 8/1 BDR DAMANSARA PERDANA46820 P JAYA  SELANGOR MALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES QUAYB 149 HONG LEONG BUILDINGSINGAPORE 048581:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|14/07/2016 19:32|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMSK REACTOR SDN BHDW505 WEST WING METROPOLITAN SQUARE2 JLN PJU 8/1 BDR DAMANSARA PERDANA47820 PETALING JAYA SEL MALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES QUAY B 149 HONGLEONG BUILDING SINGAPORE048581:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|42656|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXTamoil Suisse S.A.Department 98, 44-46 Morningside Road, EdinburghUnited Kingdom:59:/XXXXXXXXXXXPresidential GuardTehran Province, Tehran, Andarzgoo BlvdIran:71A:XXX-}
Blocked|100|42753|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Muslim Hands2/2, rue de l\u2019Indépendance, 16000 ALGER3/DZ/ALGERIA:59:/XXXXXXXXXXXPouya AirMazandaran ProvinceIran:71A:XXX-}
Blocked|100|41733.7|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXAGUS SALIMPT BANK MANDIRI  LT.9-TSO DEPARTMENJL.GATOT SUBROTO 36-38KEBAYORAN BARU:52A:XXXXXXXXXXX:53A:XXXXXXXXXXX:54A:XXXXXXXXXXX:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXSUN VISTA ENTERPRISE PTE LTD:70:XXXXXXXXXXX/INV/DP 20 PERCENT FROM AGUS SALIMBANK MANDIRI JAKARTA:71A:XXX-}
Blocked|100|42212|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMelfi Marine Corporation S.A.Punta de MaisíCuba:59:/XXXXXXXXXXXAria Nikan22th Bahman, Kermanshah, Kermanshah ProvinceIran:71A:XXX-}
Blocked|100|43062|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXRussian Aircraft Corporation (RAC) MiGVladimirsky prospect, 23, liter ARussia:59:/XXXXXXXXXXX1/UR-CKY2/Mazandaran Province3/IR/Iran:71A:XXX-}
Blocked|100|14/07/2016 20:17|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMSK RESOURCES SDN BHDW505 WEST WING METROPOLITAN SQUARE2 JLN PJU 8/1 BDR DAMANSARA PERDANA46820 PETALING JAYA SEL MALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES QUAY B 149 HONGLEONG BUILDING SINGAPORE048581:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|42261|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXKorea Hyoksin Trading Corporation22th Bahman, Kermanshah, Kermanshah ProvinceIran:59:/XXXXXXXXXXX1/YK-AGB2/22th Bahman, Kermanshah, Kermanshah Province3/IR/Iran:71A:XXX-}
Blocked|100|42648.48889|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXLANGFORD INTERNATIONAL EDUCATION CONSULTANCYLTD1 HOLM LODGE, ST MICHAEL'S ROAD:52A:XXXXXXXXXXX:59:/XXXXXXXXXXXPARK MI SOOK46A TOH TUCK ROADSIGNATURE PARK 06-03  596738SINGAPORE:70:XXXXXXXXXXX:71A:XXX:71F:SGD49,13-}
Blocked|100|41698|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Prisoners' Light Institute2/Houtzot HaMifratz, Haifa3/IL/Israel:59:/XXXXXXXXXXXEP-MNGTehran Province, Tehran, District 3, Seoul StIran:71A:XXX-}
Blocked|100|42138|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXComercializacion de Productos Varios53300 COUESNES VAUCEFrance:59:/XXXXXXXXXXXGreen Leaf General Trading LLCVladimirsky prospect, 23, liter ARussia:71A:XXX-}
Blocked|100|42711.85694|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMSK RESOURCES SDN BHDW505 WEST WING METROPOLITAN SQUARE2 JLN PJU 8/1 BDR DAMANSARA PERDANA46820 PETAKING JAYA SGOR MALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES QUAY B-149 HONG LEONGBUILDING SINGAPORE:70:XXXXXXXXXXX:71A:XXX-}
Blocked|86|30/01/2015 22:51|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXSIGUE GLOBAL SERV LIMITED T/AS SIGUTHE DIRECTORS  SIGUE GLOBALSERV LTD.:52A:XXXXXXXXXXX:53A:XXXXXXXXXXX:54A:XXXXXXXXXXX:59:/XXXXXXXXXXXMONEYNET INTERNATIONAL MONEYTRANSFER LIMITED.:70:XXXXXXXXXXXINTERMEDIARY BANK IRVTUS3NABA NO 021000018:71A:XXX-}
Blocked|100|42249.17708|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXX SABB 044-144640-026MR.ZUHAIR I. AL-TAROUTIP.O.BOX:394ALKHOBAR 31952SAUDI ARABAI:52A:XXXXXXXXXXX:53A:XXXXXXXXXXX:54A:XXXXXXXXXXX:59:/XXXXXXXXXXXMONEYNET INTL MONEY TRANSFERS LTD:70:XXXXXXXXXXXINVESTMENT PURPOSE:71A:XXX:71F:USD30,00-}
Blocked|100|42006.45|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:26T:103:32A:180622SGD500,:50K:/XXXXXXXXXXXOliverio Abril Cortez  18 Moonshine Road Taiwan:59:/XXXXXXXXXXX 00Moonview Pte Ltd 1 Walker Street,Singapore:71A:XXX-}
Blocked|100|42312|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXBreco (U.K.) Ltd100 Turf Club RoadSINGAPORE:59:/XXXXXXXXXXX1/YK-AYA2/1133 South Cavalier Drive3/SY/Syria:71A:XXX-}
Blocked|100|42563.725|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXR1 DELTA CIS PTE. LTD.221 HENDERSON ROADHENDERSON BUILDING 08-15 SINGAPORE 159557:56A:XXXXXXXXXXX:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXELDERFIELD UNIVERSAL LLP..:70:XXXXXXXXXXXINVOICE TR-826/702/810-42:71A:XXX-}
Blocked|100|42037.75069|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXWHG (INTERNATIONAL) LTD CLIENTS NO3 ACCOUNT WILLIAM HILL ONLINE 6/1 WATERPORT PLACE GIBRALTAR:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXPATRICK KINGHORN150 SOUTH BRIDGE ROADSINGAPORE058727:70:XXXXXXXXXXX:71A:XXX-}
Blocked|95|26/05/2014 13:13|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXSUMISO (MALAYSIA) SDN BHD217 PRN RAJA MUDA MUSA42000 PORT KLANG SELANGORMALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXSANGRO AGENCY:71A:XXX-}
Blocked|100|41896|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Investacast Precision Castings, Lt1/d.3/UK/United Kingdom:59:/XXXXXXXXXXX1/Noavaran Pooyamoj2/Km 30.5 Carretera a Palin3/SY/Syria:71A:XXX-}
Blocked|100|42834|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXKorea Ryongwang Trading CorporationSinhung, South HamgyongNorth Korea:59:/XXXXXXXXXXXSberbank Capital LLCBeirut Rd, DamascusSyria:71A:XXX-}
Blocked|100|42408|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/United Liberation Front Of Assam (1/ULFA)3/IR/Iran:59:/XXXXXXXXXXXHonar Shipping Company LimitedTehran Province, Tehran, District 3, Seoul StIran:71A:XXX-}
Blocked|90|22/01/2015 15:20|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXECA2C/O RE:SOURCES FRANCE 12 RUEJAMES WATT 93285 SAINTDENIS CEDEX FRANCE:52A:XXXXXXXXXXX:59:/XXXXXXXXXXXLION CITY SHOW SUPPLY PTE LTD9 TAN QUEE LAN STREET188098 SINGAPORE:70:XXXXXXXXXXXAND WUYLCSS04:71A:XXX-}
Blocked|87|28/12/2015 10:02|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMOHAMED MUSTAFA AND SAMSUDDIN COPTE LTDBLK 668 CHANDER ROAD 02-18 SINGAPORE 210668:53A:XXXXXXXXXXX:54A:XXXXXXXXXXX:59:/XXXXXXXXXXXMAX CREATIONS..:70:XXXXXXXXXXX:71A:XXX-}
Blocked|90|27/02/2015 10:42|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXX WORKFORCE MOBILITY 1625 ROUTE 10 EAST MORRIS PLAINS, NJ 07950 US:52A:XXXXXXXXXXX:59:/XXXXXXXXXXXHORDUR THORHALLSSONBACHWEG 8BAAR ZUG 6340 SG:70:XXXXXXXXXXX/RFB/152QD2519P3L1435:71A:XXX-}
Blocked|100|42521|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Gazprom Transgaz Yugorsk, OOO2/6625 BlueWater Road NW3/SY/Syria:59:/XXXXXXXXXXXSadaf Petrochemical Assaluyeh CompanyTehran Province, Tehran, District 3, Seoul StIran:71A:XXX-}
Blocked|100|43013|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/San Air General Trading FZE2/Km 30.5 Carretera a Palin3/SY/Syria:59:/XXXXXXXXXXX1/Mobin Sanjesh2/Mazandaran Province3/IR/Iran:71A:XXX-}
Blocked|100|29/07/2016 17:53|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMSK RESOURCES SDN BHDW505 WEST WING METROPOLITAN SQUARENO 2 JLN PJU 8/1 BDR DMSARA PERDANA46820 PJ SELANGOR MALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES QUAY B149HONG LEONG BUILDINGSINGAPORE:70:XXXXXXXXXXXINDOOR BICYCLE:71A:XXX-}
Blocked|100|14/07/2016 19:33|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMSK REACTOR SDN BHDW505 WEST WING METROPOLITAN SQUARE2 JLN PJU 8/1 BDR DAMANSARA PERDANA47820 PETALING JAYA SEL MALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES QUAY B 149 HONGLEONG BUILDING SINGAPORE048581:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|42787|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Pavo Trading Pte. Ltd.2/Houtzot HaMifratz, Haifa3/IL/Israel:59:/XXXXXXXXXXX1/EP-MHO2/Tehran Province, Tehran, District 3, Seoul St3/IR/Iran:71A:XXX-}
Blocked|100|19/08/2016 23:35|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXATHENA OPTICS LP43 DUKE STREETEDINBURGH,GB:52A:XXXXXXXXXXX:59:/XXXXXXXXXXXCROSSPOINT INTERNATIONAL LTDNO.18 FENGWU ROAD. YUYAO, 315400,CN:70:XXXXXXXXXXX0816-2 DD 08/08-2016:71A:XXX:71F:USD7,-}
Blocked|100|42711.85694|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMSK RESOURCES SDN BHDW505 WEST WING METROPOLITAN SQUARE2 JLN PJU 8/1 BDR DAMANSARA PERDANA46820 PETAKING JAYA SGOR MALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES QUAY B-149 HONG LEONGBUILDING SINGAPORE:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|22/06/2016 21:45|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX    :23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXINN3906981157MORTRANS LTDLEYTENANTA KNYAZEVA 44/63KALININGRAD RUSSIA:52D:RUAGRUM1055JSC ROSSELKHOZBANK51 V, A. NEVSKOGO UL.KALININGRAD RUSSIAN FEDERATION:59:/XXXXXXXXXXXOPTIMITY IMPEX PTE LTD126 JOO SENG ROAD 02-02 GOLD PINEINDUSTRIAL BUILDING SINGAPORE(368355), SINGAPORE:70:XXXXXXXXXXXINVOICE 81/2016 DD 21.06.2016 FORTRANSPORTATION SERVICES:71A:XXX:72:XXXXXXX///BOOK/7927898174FS-}
Blocked|100|17/10/2016 18:23|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXAGROCORP INTERNATIONAL PTE LTD10 ANSON ROADINTERNATIONAL PLAZA 34-04/05/06 SINGAPORE 079903:59:/XXXXXXXXXXXNGWE MOE FAMILY CO., LTD..:70:XXXXXXXXXXXDATED 17.10.2016 MAG-256/16:71A:XXX:72:XXXXXXX//YOUR ACCOUNT WITH US-}
Blocked|100|17/03/2015 5:25|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXHECTOR E GRILLOMARIA MACARENA PELAEZ140 RIVIERA DUNES WAY APT 701PALMETTO FL 34221-7117:52A:XXXXXXXXXXX:54D://FW021000018THE BANK OF NEW YORK MELLONNEW YORK, NY:59:/XXXXXXXXXXXNEWBURG CONSULTING LTDCOASTAL BUILDING, WICKHAMS CAY II,TORTOLA VG1110 VG:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|42467.78889|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMSK REACTOR SDN BHDW505 WEST WING METROPOLITAN SQUARE2 JLN PJU 8/1 BDR DAMANSARA PERDANA47820 PETALING JAYA SEL MALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES QUAY B 149 HONGLEONG BUILDING SINGAPORE048581:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|41719|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXBaroon Shipping Company LimitedStudio 103, The Business Centre, 61 Wellfield Road, RoathUnited Kingdom:59:/XXXXXXXXXXX1/Macpar Makina San Ve Tic A.S.2/Houtzot HaMifratz, Haifa3/IL/Israel:71A:XXX-}
Blocked|100|41769|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXAl-Ma'unahMazandaran ProvinceIran:59:/XXXXXXXXXXX1/Society of Social Reforms (Dzhamiy1/at Al-Islakh Al-Idzhtimai)3/RU/Russia:71A:XXX-}
Blocked|100|42598|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/NAB Export Company2/Houtzot HaMifratz, Haifa3/IL/Israel:59:/XXXXXXXXXXX1/Expert Partners2/Ghorob kish st3/IR/Iran:71A:XXX-}
Blocked|100|42628|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Khalistan Commando Force2/S.R. Pawar Nagar, Vasant Vihar, Thane West3/IN/INDIA:59:/XXXXXXXXXXXSarmayeh Bank42 Protaras Road, Protaras 5296Cyprus:71A:XXX-}
Blocked|95|42346.86319|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXSTORY CRUISE LTD.80 BROAD STREET00000 MONROVIA:53A:XXXXXXXXXXX:54A:XXXXXXXXXXX:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXSAW HTO KEE BAW TIMOTHY:70:XXXXXXXXXXX:71A:XXX-}
Blocked|90|28/02/2014 16:07|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXADEMCO INVESTMENTS PTE. LTD.7030 ANG MO KIO AVENUE 5NORTHSTAR AT AMK 07-09 SINGAPORE 569880:57A:XXXXXXXXXXX:59:/XXXXXXXXXXX B062 0002 8010 0000 0000 843STEFANO RICCI S.P.A....:70:XXXXXXXXXXX:71A:XXX:72:XXXXXXX//MAIN BRANCH-}
Blocked|100|42447|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXLimmt Economic and Trade Company, Ltd.Room 67, 14 Tottenham Court RoadUnited Kingdom:59:/XXXXXXXXXXXAssociation Collectif Autour de L'unicite Tawhid (CADUT)Yazd Province, Yazd, Sar-e Do Rah, Cross Road، FarhangianIran:71A:XXX-}
Blocked|100|41905|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Palestinian Association In Austria2/ST2/9 Sector 23 Near Chumera Churangi, Karachi3/PK/PAKISTAN:59:/XXXXXXXXXXX1/Moscow City Organisation of Interr1/egional Public Movement Slavic Union3/RU/Russia:71A:XXX-}
Blocked|100|41794.49861|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXOsama Bin LadenUnion of Myanmar:59:/XXXXXXXXXXXOsama Bin LadenUnion of Myanmar:71A:XXX-}
Blocked|87|24/05/2016 14:43|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMOHAMED MUSTAFA AND SAMSUDDIN COPTE LTDBLK 668 CHANDER ROAD 02-18 SINGAPORE 210668:57A:XXXXXXXXXXX 083510NATAAU3303M:59:/XXXXXXXXXXX 296 590CERES NATURAL FOODS PTY LTD..:70:XXXXXXXXXXX:71A:XXX:72:XXXXXXX//ACCOUNT WITH YOU VALUE 24 MAY//2016-}
Blocked|100|42713.01111|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXRNCORUMMOLIVERIO ABRIL CORTEZ:52D:NAB MELB:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGLOBAL POST PTE LTDBLOCK 2, BAR  PLACE:70:XXXXXXXXXXXEWSS LIVE VERIFICATION 11-SEP-16:71A:XXX-}
Blocked|100|42615|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Mesbah Energy Company2/430, PANGYO-RO3/KP/North Korea:59:/XXXXXXXXXXX1/Iranian Ministry of Intelligence a1/nd Security3/RU/Russia:71A:XXX-}
Blocked|100|42725|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Sahel Consultant Engineers2/Edgecombe Hall Pond, London SW19 6SH3/UK/United Kingdom:59:/XXXXXXXXXXX1/EP-MNP2/khayyam street3/IR/Iran:71A:XXX-}
Blocked|90|27/02/2015 10:37|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXSALMAH BINTE TENGKU BASERON JUMAT /ABDUL RAHIM BIN AMIN ..ADDRABDULRAHIM BIN AMIN959 HOUGANG STREET 9104-282SINGAPORE 530959:52A:XXXXXXXXXXX:57A:XXXXXXXXXXXDBSSSGSGXXX:59:/XXXXXXXXXXXABDUL RAHIM AMIN:71A:XXX-}
Blocked|100|20/07/2015 14:18|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMR TOH CHEE HUI LOT 1812   1813,BKT BELIMBING JALAN BALAKONG,SERIKEMBANGAN SELANGOR MALAYSIA 43300:52A:XXXXXXXXXXX:59:/XXXXXXXXXXXNG KOK HWA:71A:XXX:72:XXXXXXX-}
Blocked|100|28/06/2015 10:51|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXX PQR PTE LTD IS AT HDB HUB EAST WING BLDG. OSAMA BIN LADEN GO TOWISMA SINAR MAS LAND PLAZA :59:/XXXXXXXXXXX PQR OCEAN FINANCIAL CENTRE:71A:XXX-}
